42.372639900000003,-71.109652800000006,7.0518458472861286e+17
42.366489000000001,-71.054519999999997,7.051807550565335e+17
42.358430800000001,-71.059773199999995,7.0517738785656013e+17
42.382488299999999,-71.119956999999999,7.0519126537003008e+17
42.355023000000003,-71.134285000000006,7.051788878403625e+17
42.350792060000003,-71.077384339999995,7.0517553600861389e+17
42.350000000000001,-71.075999999999993,7.0518819526954598e+17
42.36619288,-71.061914369999997,7.0518792448508314e+17
42.363286359999996,-71.102012079999994,7.0517723332176282e+17
42.396682980000001,-71.122824420000001,7.0519108301429555e+17
42.349288520000002,-71.10364715,7.0519394058103194e+17
42.349201200000003,-71.069343599999996,7.0518706975741542e+17
42.358430800000001,-71.059773199999995,7.0518945570809446e+17
42.357799999999997,-71.061700000000002,7.0517549659456717e+17
42.366190000000003,-71.062349999999995,7.0518611757485261e+17
42.372639900000003,-71.109652800000006,7.0519098383140045e+17
42.381350060000003,-71.060872489999994,7.0517574006134784e+17
42.356118500000001,-71.055251600000005,7.0518788151862886e+17
42.339300000000001,-71.135300000000001,7.0518595809902592e+17
42.278500000000001,-71.064999999999998,7.0519016298950656e+17
42.349269829999997,-71.087225320000002,7.0517511720721203e+17
42.364092280000001,-71.101779570000005,7.051902434109399e+17
42.356118500000001,-71.055251600000005,7.051878758228009e+17
42.348790960000002,-71.095508899999999,7.0519399764855603e+17
42.348509999999997,-71.093850000000003,7.0518403742662246e+17
42.356118500000001,-71.055251600000005,7.0518368938732339e+17
42.355220000000003,-71.061610000000002,7.0518372980372685e+17
42.356863050000001,-71.061469529999997,7.051769190802391e+17
42.349201200000003,-71.069343599999996,7.0519252314947994e+17
42.382760240000003,-71.12403046,7.0518566483336397e+17
42.363282570000003,-71.165945800000003,7.0518433758357914e+17
42.389505100000001,-71.041637170000001,7.051853144160297e+17
42.349288520000002,-71.10364715,7.051933523718185e+17
42.348790960000002,-71.095508899999999,7.0518672437730918e+17
42.365851730000003,-71.061768850000007,7.0518568611943219e+17
42.35312553,-71.063340049999994,7.0518274834078925e+17
42.364059580000003,-71.101717199999996,7.0517588644254106e+17
42.330590000000001,-71.194969999999998,7.0518229959625933e+17
42.425096400000001,-71.066163000000003,7.051834227680215e+17
42.384392699999999,-71.205390699999995,7.0517947628863898e+17
42.357799999999997,-71.061700000000002,7.0518790337096499e+17
42.348625660000003,-71.082538069999998,7.0517677903668838e+17
42.389800999999999,-71.105926499999995,7.0518777853588685e+17
42.357799999999997,-71.061700000000002,7.051747676414976e+17
42.358430800000001,-71.059773199999995,7.0519339869355213e+17
42.360958099999998,-71.103973400000001,7.0518190125920666e+17
42.351491260000003,-71.056777519999997,7.051939040318423e+17
42.298176990000002,-71.010042580000004,7.0518974111377408e+17
42.366027500000001,-71.062080859999995,7.051911762116649e+17
42.356118500000001,-71.055251600000005,7.0518787789062963e+17
42.366503119999997,-71.016676430000004,7.0518235812370842e+17
42.3464423,-71.08492468,7.0518539523601613e+17
42.356118500000001,-71.055251600000005,7.0519199553952973e+17
42.350133999999997,-71.095052999999993,7.0519257445425152e+17
42.365851730000003,-71.061768850000007,7.0519011844180787e+17
42.360244790000003,-71.019477030000004,7.051800081978327e+17
42.358430800000001,-71.059773199999995,7.051750995575808e+17
42.348930000000003,-71.081630000000004,7.051885620824064e+17
42.366190000000003,-71.062349999999995,7.0519156300624282e+17
42.357799999999997,-71.061700000000002,7.0518408882357043e+17
42.366500000000002,-71.0167,7.0518735088065331e+17
42.372399999999999,-71.119299999999996,7.0518624345018368e+17
42.373699999999999,-71.110600000000005,7.051904451317801e+17
42.349201200000003,-71.069343599999996,7.0518590714667418e+17
42.349201200000003,-71.069343599999996,7.0518670814967398e+17
42.324766840000002,-71.104052530000004,7.0518018268491366e+17
42.430678010000001,-71.065148140000005,7.0518973105590272e+17
42.350867630000003,-71.167175020000002,7.051848230407209e+17
42.350008330000001,-71.065735369999999,7.0518737697741619e+17
42.358769440000003,-71.057805560000006,7.0518011654927974e+17
42.347059999999999,-71.085650000000001,7.0518736503627366e+17
42.357799999999997,-71.061700000000002,7.0518264016553574e+17
42.372779000000001,-71.118267000000003,7.0517998589673062e+17
42.358430800000001,-71.059773199999995,7.0518629886936269e+17
42.365851730000003,-71.061768850000007,7.0519153809625088e+17
42.365851730000003,-71.061768850000007,7.0518923126675866e+17
42.371765000000003,-71.085662839999998,7.051938078732329e+17
42.348790960000002,-71.095508899999999,7.051908518953984e+17
42.343673709999997,-71.10093689,7.051834700756992e+17
42.336455299999997,-71.034919299999999,7.051823964511273e+17
42.358070400000003,-71.069732700000003,7.0518532686036582e+17
42.312448000000003,-71.038072,7.0517576161603174e+17
42.349494319999998,-71.042716960000007,7.0517614412396954e+17
42.362250979999999,-71.085942790000004,7.051793854401577e+17
42.355510700000004,-71.061653100000001,7.0519097944834458e+17
42.366027500000001,-71.062080859999995,7.0519130943960269e+17
42.352049999999998,-71.119349999999997,7.0519242320328704e+17
42.344459669999999,-71.098448090000005,7.0519211656611021e+17
42.349201200000003,-71.069343599999996,7.0518819515204403e+17
42.38137407,-71.064894879999997,7.0517548803837952e+17
42.348790960000002,-71.095508899999999,7.0518746641256038e+17
42.298130989999997,-71.010060940000002,7.0519132943804826e+17
42.348790960000002,-71.095508899999999,7.0519062630053888e+17
42.37022168,-71.025607039999997,7.0519456032717619e+17
42.387599999999999,-71.097899999999996,7.0517559221223834e+17
42.357799999999997,-71.061700000000002,7.051942066969641e+17
42.280320000000003,-71.124516,7.0517885845101773e+17
42.357799999999997,-71.061700000000002,7.0517626710096691e+17
42.367222220000002,-71.056388889999994,7.0518231671340646e+17
42.349201200000003,-71.069343599999996,7.0518860847137587e+17
42.356118500000001,-71.055251600000005,7.0517488844990054e+17
42.366503119999997,-71.016676430000004,7.0519455450966426e+17
42.365851730000003,-71.061768850000007,7.0518877529565594e+17
42.365851730000003,-71.061768850000007,7.0519356423012352e+17
42.356118500000001,-71.055251600000005,7.0518368276453786e+17
42.366027500000001,-71.062080859999995,7.0518380880768205e+17
42.372399999999999,-71.119299999999996,7.0518651616380928e+17
42.294020000000003,-71.046289999999999,7.0518901872040755e+17
42.356118500000001,-71.055251600000005,7.0518787969830093e+17
42.365851730000003,-71.061768850000007,7.0519065148329984e+17
42.372437179999999,-71.120593330000005,7.0518598974928486e+17
42.367222220000002,-71.056388889999994,7.0518159310787379e+17
42.366363870000001,-71.060652840000003,7.0518104632161894e+17
42.313580430000002,-71.114508020000002,7.0517635345325261e+17
42.366027039999999,-71.062054329999995,7.0519449617943757e+17
42.336060000000003,-71.047020000000003,7.0519261190923469e+17
42.364059580000003,-71.101717199999996,7.0518646392356864e+17
42.337041300000003,-71.209221400000004,7.0518982873266176e+17
42.366027500000001,-71.062080859999995,7.051888896533504e+17
42.358070400000003,-71.069732700000003,7.0518744125092659e+17
42.349166670000002,-71.084166670000002,7.0517908564809728e+17
42.378915999999997,-71.028120000000001,7.0518233270627533e+17
42.345646199999997,-71.086454410000002,7.0517725757313434e+17
42.365164839999998,-71.018673710000002,7.051916154055639e+17
42.362419000000003,-71.131264000000002,7.0517771309145293e+17
42.396652840000002,-71.122846080000002,7.0517557290166682e+17
42.351260000000003,-71.0642,7.0517854637805568e+17
42.357799999999997,-71.061700000000002,7.0518280483805594e+17
42.342625140000003,-71.105823659999999,7.0518397194497638e+17
42.286159499999997,-71.155570999999995,7.0518214850083226e+17
42.395831999999999,-71.120845000000003,7.0519210690679603e+17
42.350038060000003,-71.069878779999996,7.0518623671405773e+17
42.307692549999999,-71.12277143,7.0517984330295706e+17
42.365851730000003,-71.061768850000007,7.0518437058013184e+17
42.349288520000002,-71.10364715,7.0519455688780186e+17
42.348790960000002,-71.095508899999999,7.0518457894047334e+17
42.365851730000003,-71.061768850000007,7.051885015627817e+17
42.396586790000001,-71.122956279999997,7.0517522228305101e+17
42.413910000000001,-71.0489599,7.0517960233182413e+17
42.346809399999998,-71.0884705,7.0519255167920538e+17
42.276794469999999,-71.120972109999997,7.051877285440471e+17
42.339228349999999,-71.094717979999999,7.0518977558260941e+17
42.348790960000002,-71.095508899999999,7.0518386239814451e+17
42.355220000000003,-71.061610000000002,7.0518337622393651e+17
42.354961109999998,-71.059741669999994,7.0518739259713946e+17
42.313580430000002,-71.114508020000002,7.0517584041022669e+17
42.389800999999999,-71.105926499999995,7.0517701132131942e+17
42.373562579999998,-71.121388490000001,7.051773004473385e+17
42.394732730000001,-71.079407930000002,7.0518586755245261e+17
42.377083339999999,-71.090489809999994,7.0518351542030336e+17
